OncoKB,ACVR1,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"24705254, 20463014, 22977237, 24769718"
OncoKB,ACVR1,Likely Oncogenic,NA,GOF,NA,NA,NA,NA,"24705254, 20463014, 24705250, 24769718"
OncoKB,ACVR1,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,24852373
OncoKB,FOXA1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,22722839
OncoKB,FOXA1,Oncogenic,NA,GOF,NA,NA,NA,NA,"22138582, 19470727, 22722839, 21147910, 22960745, 23622249, 19372580, 2298097, 23539448, 25079552, 12234996"
OncoKB,FOXA1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,23539448
OncoKB,FOXA1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,"22722839, 23539448"
OncoKB,FOXA1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,22722839
OncoKB,FOXA1,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,22722839
OncoKB,FOXA1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,22722839
OncoKB,FOXA1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,24840332
OncoKB,MDM2,Oncogenic,NA,GOF,NA,NA,NA,NA,"9671804, 24667108, 15199139, 27194168"
OncoKB,ARID1A,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,"21900401, 24899687, 25625625"
OncoKB,ARID1A,Likely Oncogenic,NA,LOF,NA,NA,NA,NA,"22249247, 23097632, 21412130, 23208470"
OncoKB,EZH2,Oncogenic,NA,GOF,NA,NA,NA,NA,"16330673, 12374981, 14500907, 21837672"
OncoKB,EZH2,Likely Oncogenic,NA,SOF,NA,NA,NA,NA,22323599
OncoKB,EZH2,Oncogenic,NA,SOF,NA,NA,NA,NA,"21078963, 21190999"
OncoKB,EZH2,Oncogenic,NA,SOF,NA,NA,NA,NA,"21078963, 21190999, 24469040, 21810159, 21843048"
OncoKB,EZH2,Oncogenic,NA,SOF,NA,NA,NA,NA,"21078963, 21190999, 27135738, 24469040, 21810159, 21843048"
OncoKB,EZH2,Oncogenic,NA,GOF,NA,NA,NA,NA,"16330673, 12374981, 14500907, 21837672"
OncoKB,EZH2,Oncogenic,NA,SOF,NA,NA,NA,NA,"21078963, 21190999"
OncoKB,EZH2,Oncogenic,NA,SOF,NA,NA,NA,NA,"21078963, 21190999"
OncoKB,MDM4,Oncogenic,NA,LOF,NA,NA,NA,NA,"15199139, 9131587"
OncoKB,MDM4,Oncogenic,NA,GOF,NA,NA,NA,NA,"9523192, 15199139, 7585611"
OncoKB,KLF4,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,23404370
OncoKB,RXRA,Inconclusive,NA,Inconclusive,NA,NA,NA,NA,24476821
OncoKB,RXRA,Inconclusive,NA,Inconclusive,NA,NA,NA,NA,24476821
OncoKB,MAP3K1,Likely Oncogenic,NA,Inconclusive,NA,NA,NA,NA,"24003131, 24386504"
OncoKB,MAP3K1,Likely Neutral,NA,COF,NA,NA,NA,NA,25899310
OncoKB,MAP3K1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,25899310
OncoKB,MAP3K1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,25899310
OncoKB,AXIN1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,"10700176, 25236910"
OncoKB,AXIN2,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,"15802015, 17373666"
OncoKB,BAP1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,"21874000, 26246155, 24633195, 25970771"
OncoKB,BAP1,Likely Oncogenic,NA,LOF,NA,NA,NA,NA,26680512
OncoKB,BAP1,Likely Oncogenic,NA,LOF,NA,NA,NA,NA,26680512
OncoKB,BAP1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,"21874000, 18757409"
OncoKB,BAP1,Likely Oncogenic,NA,LOF,NA,NA,NA,NA,25830670
OncoKB,BAP1,Oncogenic,NA,LOF,NA,NA,NA,NA,"19815555, 9528852"
OncoKB,BAP1,Likely Oncogenic,NA,LOF,NA,NA,NA,NA,18757409
OncoKB,BAP1,Likely Oncogenic,NA,LOF,NA,NA,NA,NA,26081045
OncoKB,BAP1,Likely Oncogenic,NA,LOF,NA,NA,NA,NA,"26680512, 24894717, 18757409"
OncoKB,BAP1,Likely Oncogenic,NA,LOF,NA,NA,NA,NA,"24894717, 18757409"
OncoKB,MEN1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,
OncoKB,MEN1,Oncogenic,NA,LOF,NA,NA,NA,NA,"12746426, 27076911, 9510467, 16740708, 21627674, 14633735, 12941803"
OncoKB,FANCA,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,"15522956, 12637330, 24689079, 8374893, 12827451, 14749703"
OncoKB,FANCA,Likely Oncogenic,NA,LOF,NA,NA,NA,NA,16720839
OncoKB,FANCA,Likely Oncogenic,NA,LOF,NA,NA,NA,NA,12955722
OncoKB,FANCA,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,16720839
OncoKB,FANCA,Likely Oncogenic,NA,LOF,NA,NA,NA,NA,16720839
OncoKB,FANCA,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,"21273304, 15522956, 24689079, 12827451"
OncoKB,FANCA,Likely Oncogenic,NA,LOF,NA,NA,NA,NA,"16720839, 12444097"
OncoKB,FANCA,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,
OncoKB,FANCA,Likely Oncogenic,NA,LOF,NA,NA,NA,NA,16720839
OncoKB,FANCA,Likely Oncogenic,NA,LOF,NA,NA,NA,NA,"10468606, 11050007, 11161829"
OncoKB,FANCC,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,"11520787, 16687415, 20509860"
OncoKB,MET,Likely Oncogenic,NA,GOF,NA,NA,NA,NA,"9826708, 18709663"
OncoKB,MET,Oncogenic,NA,GOF,NA,NA,NA,NA,9563489
OncoKB,MET,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"27666659, 14559814, 16227611, 25898965, 25971938, 15735036, 27343443, 16397241, 26892698, 19096300"
OncoKB,MET,Oncogenic,NA,GOF,NA,NA,NA,NA,"15735036, 16397241, 19096300"
OncoKB,MET,Oncogenic,NA,GOF,NA,NA,NA,NA,"15064724, 24061647"
OncoKB,MET,Likely Oncogenic,NA,GOF,NA,NA,NA,NA,19318576
OncoKB,MET,Oncogenic,NA,GOF,NA,NA,NA,NA,"15735036, 16397241, 19096300"
OncoKB,MET,Oncogenic,NA,GOF,NA,NA,NA,NA,"15064724, 24061647"
OncoKB,MET,Likely Oncogenic,NA,GOF,NA,NA,NA,NA,"25605252, 14559814, 21970370, 11042681, 22973954, 15735036, 17322284"
OncoKB,MET,Oncogenic,NA,GOF,NA,NA,NA,NA,12460923
OncoKB,MET,Likely Oncogenic,NA,GOF,NA,NA,NA,NA,19783361
OncoKB,MET,Oncogenic,NA,GOF,NA,NA,NA,NA,"16227611, 15123609, 11741535"
OncoKB,MET,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,10327054
OncoKB,MET,Oncogenic,NA,GOF,NA,NA,NA,NA,"15735036, 16397241, 19096300"
OncoKB,MET,Oncogenic,NA,GOF,NA,NA,NA,NA,"10327054, 10871851, 9826715, 15557554"
OncoKB,MET,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"16227611, 15123609, 11741535"
OncoKB,MET,Oncogenic,NA,GOF,NA,NA,NA,NA,"27666659, 9826708, 9326629"
OncoKB,MET,Oncogenic,NA,GOF,NA,NA,NA,NA,"15064724, 24061647"
OncoKB,MET,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,25135958
OncoKB,MET,Oncogenic,NA,GOF,NA,NA,NA,NA,"24173966, 21697284"
OncoKB,MET,Oncogenic,NA,GOF,NA,NA,NA,NA,"16461907, 20129249, 19117057, 17667909, 22869872, 18077425, 17463250"
OncoKB,MET,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"27666659, 14559814, 16227611, 25898965, 25971938, 15735036, 27343443, 16397241, 19096300"
OncoKB,MET,Oncogenic,NA,GOF,NA,NA,NA,NA,"15735036, 16397241, 19096300"
OncoKB,MET,Inconclusive,NA,Inconclusive,NA,NA,NA,NA,"20670955, 14559814, 22973954"
OncoKB,MET,Oncogenic,NA,GOF,NA,NA,NA,NA,"12460923, 10734314"
OncoKB,MET,Oncogenic,NA,GOF,NA,NA,NA,NA,"19783361, 24061647"
OncoKB,MET,Oncogenic,NA,GOF,NA,NA,NA,NA,"15735036, 16397241, 19096300"
OncoKB,MET,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,26892698
OncoKB,MET,Oncogenic,NA,GOF,NA,NA,NA,NA,"9554529, 9870683, 8077049, 11381087, 15375530, 10698493"
OncoKB,MET,Oncogenic,NA,GOF,NA,NA,NA,NA,25401301
OncoKB,MET,Oncogenic,NA,GOF,NA,NA,NA,NA,"24061647, 10417759"
OncoKB,MET,Oncogenic,NA,GOF,NA,NA,NA,NA,"15735036, 16397241, 19096300"
OncoKB,MET,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"9826708, 27343442"
OncoKB,MET,Inconclusive,NA,Inconclusive,NA,NA,NA,NA,"16171945, 19723643"
OncoKB,MET,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"25079552, 16397241"
OncoKB,MET,Oncogenic,NA,GOF,NA,NA,NA,NA,"15735036, 16397241, 19096300"
OncoKB,U2AF1,Oncogenic,NA,SOF,NA,NA,NA,NA,"25267526, 25311244"
OncoKB,U2AF1,Likely Oncogenic,NA,SOF,NA,NA,NA,NA,"25267526, 25311244"
OncoKB,U2AF1,Oncogenic,NA,SOF,NA,NA,NA,NA,"22158538, 25267526, 25311244"
OncoKB,U2AF1,Likely Oncogenic,NA,SOF,NA,NA,NA,NA,"25965570, 22158538, 25267526, 25311244"
OncoKB,KMT2C,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,"23166019, 11891048, 24081332, 24794707, 9834205"
OncoKB,KMT2C,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,"23259788, 19433796, 25537518"
OncoKB,KMT2C,Likely Oncogenic,NA,LOF,NA,NA,NA,NA,"25998713, 25151357"
OncoKB,KMT2C,Likely Neutral,NA,COF,NA,NA,NA,NA,24965397
OncoKB,PARP1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,
OncoKB,FAT1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,23354438
OncoKB,FAT1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,23354438
OncoKB,FAT1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,23354438
OncoKB,FAT1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,"24718888, 26905694, 23354438"
OncoKB,FAT1,Oncogenic,NA,LOF,NA,NA,NA,NA,"21617878, 23354438"
OncoKB,ARID1B,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,"23660946, 22233809, 26340334"
OncoKB,ARID1B,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,"23202128, 25674384, 26340334"
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,"20593314, 21266528, 26627007"
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,"18074223, 20593314, 22949682, 17376864"
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,26627007
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,"22120714, 17376864"
OncoKB,PIK3CA,Likely Oncogenic,NA,GOF,NA,NA,NA,NA,22949682
OncoKB,PIK3CA,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"25915946, 21266528"
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,17376864
OncoKB,PIK3CA,Inconclusive,NA,Inconclusive,NA,NA,NA,NA,"17990317, 25054828, 22553375, 25401499"
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,"20593314, 26627007"
OncoKB,PIK3CA,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"20593314, 21266528"
OncoKB,PIK3CA,Likely Neutral,NA,COF,NA,NA,NA,NA,26627007
OncoKB,PIK3CA,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,23619167
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,"18074223, 21266528, 22949682"
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,"17626883, 17376864"
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,"15930273, 20593314, 17376864"
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,"20593314, 26627007, 22120714, 17376864"
OncoKB,PIK3CA,Likely Neutral,NA,COF,NA,NA,NA,NA,26627007
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,"20593314, 26627007, 17376864"
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,"27126994, 17376864"
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,"20593314, 26627007, 17376864"
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,17376864
OncoKB,PIK3CA,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,27126994
OncoKB,PIK3CA,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"18074223, 21266528, 26627007, 22949682, 17376864"
OncoKB,PIK3CA,Likely Neutral,NA,COF,NA,NA,NA,NA,18074223
OncoKB,PIK3CA,Likely Neutral,NA,COF,NA,NA,NA,NA,"18074223, 17376864"
OncoKB,PIK3CA,Likely Oncogenic,NA,GOF,NA,NA,NA,NA,21266528
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,"20593314, 16432179, 26627007, 17376864"
OncoKB,PIK3CA,Likely Oncogenic,NA,GOF,NA,NA,NA,NA,21266528
OncoKB,PIK3CA,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,17363507
OncoKB,PIK3CA,Inconclusive,NA,Inconclusive,NA,NA,NA,NA,"27007084, 17050665, 24718026"
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,26627007
OncoKB,PIK3CA,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"15930273, 20593314"
OncoKB,PIK3CA,Likely Neutral,NA,COF,NA,NA,NA,NA,20530683
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,26627007
OncoKB,PIK3CA,Likely Oncogenic,NA,GOF,NA,NA,NA,NA,24265155
OncoKB,PIK3CA,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"20593314, 21266528"
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,"20593314, 26627007, 17376864"
OncoKB,PIK3CA,Likely Neutral,NA,COF,NA,NA,NA,NA,17376864
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,"16322248, 19029981, 22960745, 16341083, 22214849, 16432179, 26627007, 21822287, 27126994, 25079552, 22120714, 21324922, 23940356, 25631445, 20593314, 22941189, 22370636, 23787421, 23636398, 17376864"
OncoKB,PIK3CA,Likely Oncogenic,NA,GOF,NA,NA,NA,NA,"20593314, 21266528, 27126994"
OncoKB,PIK3CA,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,19394761
OncoKB,PIK3CA,Likely Oncogenic,NA,GOF,NA,NA,NA,NA,18829572
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,17376864
OncoKB,PIK3CA,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,21266528
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,"16322248, 20593314, 16432179, 26627007, 17376864"
OncoKB,PIK3CA,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,19394761
OncoKB,PIK3CA,Likely Oncogenic,NA,GOF,NA,NA,NA,NA,"20593314, 21266528, 22949682"
OncoKB,PIK3CA,Likely Neutral,NA,COF,NA,NA,NA,NA,23619167
OncoKB,PIK3CA,Likely Oncogenic,NA,GOF,NA,NA,NA,NA,"15930273, 21266528"
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,20530683
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,"18074223, 21266528, 22949682"
OncoKB,PIK3CA,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"20593314, 26627007"
OncoKB,PIK3CA,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"27555788, 15930273, 21266528"
OncoKB,PIK3CA,Likely Neutral,NA,COF,NA,NA,NA,NA,"27465249, 22430209"
OncoKB,PIK3CA,Inconclusive,NA,Inconclusive,NA,NA,NA,NA,27126994
OncoKB,PIK3CA,Oncogenic,NA,GOF,NA,NA,NA,NA,"17626883, 26627007"
OncoKB,PIK3CA,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"22228622, 22729224"
OncoKB,PIK3CA,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"21720365, 22960745, 17992665, 23136191, 19706770, 22292935, 22994622, 19697359, 25631445, 24608574, 26876212, 23636398, 27095573, 17803655"
OncoKB,PIK3CA,Likely Oncogenic,NA,GOF,NA,NA,NA,NA,21703185
OncoKB,PIK3CA,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"16432179, 26627007, 17376864"
OncoKB,PIK3CA,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,17376864
OncoKB,PIK3CA,Likely Oncogenic,NA,GOF,NA,NA,NA,NA,22949682
OncoKB,PIK3CB,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"18755892, 26000489"
OncoKB,PIK3CB,Oncogenic,NA,GOF,NA,NA,NA,NA,25982275
OncoKB,PIK3CB,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"18755892, 26000489"
OncoKB,PIK3CB,Likely Oncogenic,NA,GOF,NA,NA,NA,NA,16339315
OncoKB,PIK3CB,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"23734178, 20668451"
OncoKB,PIK3CB,Likely Oncogenic,NA,GOF,NA,NA,NA,NA,26759240
OncoKB,PIK3CB,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"26000489, 16432180"
OncoKB,PIK3CB,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"18755892, 26000489"
OncoKB,PIK3CB,Oncogenic,NA,GOF,NA,NA,NA,NA,26759240
OncoKB,PIK3CB,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"26000489, 16432180"
OncoKB,PIK3CB,Oncogenic,NA,GOF,NA,NA,NA,NA,"24418330, 26442967, 16432180, 25533673"
OncoKB,PIM1,Inconclusive,NA,Inconclusive,NA,NA,NA,NA,23755147
OncoKB,PIM1,Likely Neutral,NA,COF,NA,NA,NA,NA,15808862
OncoKB,PIM1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,15808862
OncoKB,PIM1,Likely Neutral,NA,Likely LOF,NA,NA,NA,NA,15808862
OncoKB,PIM1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,15808862
OncoKB,PIM1,Inconclusive,NA,Inconclusive,NA,NA,NA,NA,23755147
OncoKB,PIM1,Inconclusive,NA,Inconclusive,NA,NA,NA,NA,23755147
OncoKB,PIM1,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,15808862
OncoKB,PIM1,Inconclusive,NA,Inconclusive,NA,NA,NA,NA,"23755147, 15808862, 19734423"
OncoKB,PIK3CD,Likely Oncogenic,NA,GOF,NA,NA,NA,NA,"24136356, 24165795"
OncoKB,PIK3CD,Likely Oncogenic,NA,GOF,NA,NA,NA,NA,"24136356, 24165795"
OncoKB,PIK3CD,Likely Oncogenic,NA,GOF,NA,NA,NA,NA,24165795
OncoKB,YAP1,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"23737213, 25965568, 24553141"
OncoKB,YAP1,Oncogenic,NA,GOF,NA,NA,NA,NA,"16140918, 15586366, 16814713, 24336504, 19952108, 15824737, 8569172, 10092132, 17114655, 20842732, 23502453, 24511017, 12651874, 12208731, 19551889"
OncoKB,YAP1,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,25965575
OncoKB,YAP1,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,25965575
OncoKB,YAP1,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,23737213
OncoKB,PIK3R1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,24367658
OncoKB,PIK3R1,Oncogenic,NA,LOF,NA,NA,NA,NA,20713702
OncoKB,PIK3R1,Oncogenic,NA,LOF,NA,NA,NA,NA,"21478295, 25284480, 21984976"
OncoKB,PIK3R1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,"24229379, 25488983, 25133428"
OncoKB,PIK3R1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,24367658
OncoKB,PIK3R1,Oncogenic,NA,LOF,NA,NA,NA,NA,20713702
OncoKB,PIK3R1,Oncogenic,NA,LOF,NA,NA,NA,NA,19962665
OncoKB,PIK3R1,Oncogenic,NA,LOF,NA,NA,NA,NA,20713702
OncoKB,PIK3R1,Likely Oncogenic,NA,LOF,NA,NA,NA,NA,20713702
OncoKB,PIK3R1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,24367658
OncoKB,PIK3R1,Likely Oncogenic,NA,LOF,NA,NA,NA,NA,"25488983, 25133428"
OncoKB,PIK3R1,Oncogenic,NA,LOF,NA,NA,NA,NA,24367658
OncoKB,PIK3R1,Likely Oncogenic,NA,LOF,NA,NA,NA,NA,20713702
OncoKB,PIK3R1,Oncogenic,NA,LOF,NA,NA,NA,NA,"25957691, 21984976"
OncoKB,PIK3R1,Likely Oncogenic,NA,LOF,NA,NA,NA,NA,20713702
OncoKB,PIK3R1,Likely Oncogenic,NA,LOF,NA,NA,NA,NA,"25488983, 25133428"
OncoKB,PIK3R1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,24367658
OncoKB,PIK3R1,Oncogenic,NA,LOF,NA,NA,NA,NA,20713702
OncoKB,PIK3R1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,24367658
OncoKB,PIK3R1,Oncogenic,NA,LOF,NA,NA,NA,NA,"25284480, 21984976"
OncoKB,PIK3R1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,"25488983, 25284480, 25133428"
OncoKB,PIK3R1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,"25488983, 25284480, 25133428"
OncoKB,PIK3R1,Likely Oncogenic,NA,LOF,NA,NA,NA,NA,20713702
OncoKB,PIK3R1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,24367658
OncoKB,PIK3R1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,25284480
OncoKB,PIK3R1,Oncogenic,NA,LOF,NA,NA,NA,NA,20713702
OncoKB,PIK3R2,Likely Neutral,NA,COF,NA,NA,NA,NA,21984976
OncoKB,PIK3R2,Oncogenic,NA,GOF,NA,NA,NA,NA,21984976
OncoKB,PIK3R2,Inconclusive,NA,Inconclusive,NA,NA,NA,NA,21984976
OncoKB,PIK3R2,Oncogenic,NA,GOF,NA,NA,NA,NA,21984976
OncoKB,PIK3R2,Likely Oncogenic,NA,GOF,NA,NA,NA,NA,"26520804, 22729224"
OncoKB,PIK3R2,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,25502460
OncoKB,PIK3R2,Likely Neutral,NA,COF,NA,NA,NA,NA,21984976
OncoKB,PIK3R2,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,"26860062, 26520804"
OncoKB,PIK3R2,Likely Neutral,NA,COF,NA,NA,NA,NA,21984976
OncoKB,ARID5B,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,
OncoKB,HRAS,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,26888048
OncoKB,HRAS,Oncogenic,NA,GOF,NA,NA,NA,NA,"17054105, 19075190, 20570890, 20147967, 2403644"
OncoKB,HRAS,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"9219684, 21993244, 22589270, 18713003"
OncoKB,HRAS,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,20570890
OncoKB,HRAS,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"26561417, 9219684, 26037647, 21993244, 22722830, 20147967"
OncoKB,HRAS,Likely Oncogenic,NA,GOF,NA,NA,NA,NA,25600866
OncoKB,HRAS,Oncogenic,NA,GOF,NA,NA,NA,NA,"10574788, 18073111, 9219684, 21993244, 20194776"
OncoKB,HRAS,Likely Oncogenic,NA,GOF,NA,NA,NA,NA,"17084704, 20838576"
OncoKB,HRAS,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,17412879
OncoKB,HRAS,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"9219684, 21993244, 25013473"
OncoKB,HRAS,Oncogenic,NA,GOF,NA,NA,NA,NA,"9219684, 21993244, 24123531"
OncoKB,HRAS,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,1730690
OncoKB,HRAS,Oncogenic,NA,GOF,NA,NA,NA,NA,"9219684, 21993244, 20979192, 25284075, 24129065"
OncoKB,HRAS,Oncogenic,NA,GOF,NA,NA,NA,NA,"9219684, 21993244, 24240680, 22589270"
OncoKB,HRAS,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"10574788, 25705018, 9219684, 21993244, 20194776, 20147967"
OncoKB,HRAS,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"10574788, 9219684, 21993244, 20194776, 25437878"
OncoKB,HRAS,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,18247425
OncoKB,HRAS,Oncogenic,NA,GOF,NA,NA,NA,NA,"22256804, 10574788, 9219684, 21993244, 20194776"
OncoKB,HRAS,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"8221670, 3283542, 1855225"
OncoKB,HRAS,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"9219684, 21993244"
OncoKB,HRAS,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"25705018, 9219684, 21993244, 24256730, 16051643, 26841430"
OncoKB,HRAS,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"16474404, 8246952"
OncoKB,HRAS,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,24516166
OncoKB,HRAS,Oncogenic,NA,GOF,NA,NA,NA,NA,"17054105, 16443854, 20570890, 24247240, 20147967"
OncoKB,HRAS,Likely Oncogenic,NA,Likely GOF,NA,NA,NA,NA,"25705018, 9219684, 21993244, 17211612, 21079152"
OncoKB,MLH1,Inconclusive,NA,Inconclusive,NA,NA,NA,NA,18206535
OncoKB,MLH1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,"24362816, 16216036, 15713769"
OncoKB,MLH1,Inconclusive,NA,Inconclusive,NA,NA,NA,NA,"23435383, 24362816"
OncoKB,MLH1,Likely Oncogenic,NA,Likely LOF,NA,NA,NA,NA,21120944
OncoKB,MLH1,Likely Neutral,NA,COF,NA,NA,NA,NA,"24362816, 21120944"
OncoKB,MLH1,Inconclusive,NA,Inconclusive,NA,NA,NA,NA,"23435383, 24362816"
